URUT,R101,R102,R105,FOOD,NONFOOD,EXPEND,KAPITA,KALORI_KAP,PROTE_KAP,LEMAK_KAP,KARBO_KAP,R1802,R1810A,R2001B,R2001C,R2001D,R2001F,R2001G,R2001H,R2001K,R2001M,Banyak_Anak
500277,32,76,1,3065142.857142857,1971999.999999999,5037142.857142857,1679047.619047619,2445.278857142857,71.96764285714286,45.17266666666666,367.6429999999999,1,5,1,5,5,5,5,1,5,1,1
500284,32,76,1,10137428.57142857,13589250,23726678.57142857,4745335.714285714,2322.163306122448,79.61518979591835,64.17645306122446,261.0451999999999,1,5,1,1,5,1,5,1,5,1,3
500306,32,76,1,8634857.143,11060333.33333333,19695190.47619047,4923797.619047618,3029.174948979592,99.50427551020412,97.33540306122444,366.8895357142857,1,1,1,1,5,1,5,5,1,1,2
500329,32,76,1,2277000,2315500,4592500,1148125,1676.471747448979,50.42081377551021,31.99270408163264,258.8219642857143,1,2,1,1,5,1,1,1,1,1,2
500330,32,76,1,1303714.285714285,1324833.333333333,2628547.619047618,1314273.809523809,2586.944030612245,73.27009183673472,27.54897959183673,451.8677857142857,1,4,1,5,5,5,5,5,5,1,0
500338,32,76,1,6135000,5258250,11393250,2848312.5,3248.470966836734,74.91922142857145,143.3433831632652,374.3194642857144,1,4,1,5,5,1,1,1,5,1,2
500382,32,76,1,4788428.571,8675416.666666664,13463845.23809523,4487948.412698411,2515.193857142857,82.47572857,53.73644761904758,341.6581571,1,4,1,1,5,1,5,1,1,1,1
500399,32,76,1,8590714.285714284,5392083.333333331,13982797.61904761,4660932.539682538,2729.968639455782,75.89377551,63.42717687074829,409.6942857142858,1,4,1,5,5,1,1,1,5,1,1
500404,32,76,1,8690142.857142856,10661583.33333333,19351726.19047618,3870345.238095237,2425.622726530612,80.5968649,53.99007020408162,346.6318057142855,2,2,1,1,5,1,1,1,5,5,3
500425,32,76,1,3918042.857142855,5011083.333333333,8929126.190476188,1785825.238095237,1934.892469387755,56.21940816326532,47.50793469387753,268.0814285714286,1,2,1,5,5,1,5,1,1,1,3
500446,32,76,1,2582142.857142857,5750333.333333333,8332476.19,4166238.095238095,2305.552663265306,69.23229591836731,39.02991326530612,349.4011785714284,1,4,1,1,5,5,5,5,5,1,0
500447,32,76,1,5643000,4087583.333333333,9730583.333333332,1946116.666666666,2556.125591836735,65.28837551020409,56.41891020408166,298.0483142857142,3,3,1,5,5,5,1,5,5,5,3
500453,32,76,1,3623571.428571427,1905666.666666666,5529238.095238095,1843079.365079364,3021.122857142856,81.35559523809526,57.7567619,469.3020952380952,3,2,1,5,5,5,5,1,5,5,1
500466,32,76,1,1726500,2206166.666666666,3932666.666666666,1966333.333333333,2285.498214285714,75.55382142857145,51.82871428571429,311.5638928571428,1,4,1,5,5,5,5,1,5,5,0
500529,32,76,1,3674185.714285714,4843883.333333332,8518069.047619047,2129517.261904761,1741.772122448979,55.69787091836735,49.67925408163263,191.3347821428571,1,3,1,5,5,1,1,1,5,1,2
500570,32,76,1,1595142.857142857,1266000,2861142.857142857,715285.7142857143,1367.029265306122,44.02739948979592,33.98542551020409,195.8078714285713,1,4,5,5,5,5,5,1,5,5,2
500582,32,76,1,5394857.142857139,15072541.66666665,20467398.80952379,5116849.702380949,2307.471122448979,64.66193877551022,44.67097193877551,308.4182321428571,1,1,1,1,5,1,5,1,1,1,2
500587,32,76,1,8461285.714285713,17694583.33333332,26155869.04761904,6538967.262,2051.147704081632,83.21971938775509,53.78840561,255.4724107142858,1,2,1,1,5,1,1,1,1,1,2
500671,32,76,1,4969714.285714284,9104416.666666666,14074130.95238095,4691376.984126984,1902.595272108843,69.86818707482993,49.82878571428572,221.4805,2,1,1,5,5,1,5,1,5,5,1
500728,32,76,1,3516857.142857143,4114483.333333333,7631340.476190475,2543780.158730158,2782.138571428571,76.61249999999998,55.32190476190476,350.8051904761904,1,4,1,5,5,1,5,1,5,1,1
500784,32,76,1,3014571.428571429,1793416.666666666,4807988.095238096,1602662.698412698,2026.035999999999,63.56576190476192,48.57858095238096,298.3867142857142,1,4,1,5,5,5,5,1,5,1,2
500868,32,76,1,2899285.714285714,1645858.333333332,4545144.047619046,1515048.015873015,2524.943537414965,70.07537414965986,51.08845918367347,385.9770952380952,1,2,5,5,5,5,5,1,5,1,1
500973,32,76,1,6244285.714285711,13195249.99999999,19439535.71,4859883.928571427,2389.460994897959,77.56546938775512,82.69891837,279.7511607142857,1,1,1,1,1,1,5,1,1,1,2
501001,32,76,1,2295428.571428571,1375583.333333333,3671011.904761905,1223670.634920635,1656.126292517006,51.61769047619048,48.99885034013605,234.7035714285714,2,4,1,5,5,5,5,1,5,1,1
501025,32,76,1,8561828.571,10467750,19029578.57142857,3805915.714285714,2541.802510204081,90.9225898,75.72943469387756,315.5234571,1,1,1,5,5,1,1,1,5,1,3
501026,32,76,1,2508857.142857142,2042083.333333333,4550940.476190475,2275470.238095237,2228.524081632653,81.80385204081635,45.12311224489796,325.7084285714286,2,2,5,5,5,5,5,1,5,1,0
501027,32,76,1,2705142.857142857,3008666.666666666,5713809.523809524,2856904.761904762,2350.541020408163,66.55607142857141,52.98255102040816,348.2871428571428,2,1,1,5,5,5,1,5,5,5,0
501039,32,76,1,788571.4285714286,1610000,2398571.428571428,2398571.428571428,1289.915999999999,32.46085714285714,34.75771428571429,140.4742857142856,2,2,5,5,5,5,5,1,5,5,0
501062,32,76,1,4155857.142857144,2936166.666666667,7092023.809523811,1773005.952380952,2142.717867346938,68.48243367346937,54.34571734693879,283.7023571,1,4,1,5,5,5,1,1,5,1,2
501073,32,76,1,3201000,5081416.666666666,8282416.666666666,1656483.333333333,2264.019846938775,70.36078571428573,46.71105306122449,342.7738285714285,1,2,1,5,5,1,5,1,5,1,3
501086,32,76,1,3369428.571428571,10679499.99999999,14048928.57142856,3512232.142857142,1971.832829591836,58.06083163265309,48.46141836734694,274.6615714285713,1,4,1,5,5,5,5,1,5,1,2
501089,32,76,1,2083757.142857142,2890416.666666667,4974173.81,994834.7619,1959.701714285714,50.6367,34.87781428571427,296.3221428571428,1,4,1,1,5,5,5,1,5,1,3
501255,32,76,1,1815428.571428571,3847583.333333333,5663011.904761904,5663011.904761904,3098.982244897958,93.88066326530608,65.37483673469384,409.4962857142857,3,2,1,5,5,5,5,1,5,5,0
501256,32,76,1,1667142.857142856,1139916.666666666,2807059.523809523,2807059.523809523,1164.417142857142,61.31199999999999,35.41257142857143,136.7828571428571,1,4,5,5,5,5,5,5,5,5,0
501269,32,76,1,2837999.999999999,2715249.999999999,5553249.999999998,1388312.499999999,2041.447882653061,58.72257653061223,51.39849489795918,280.9604464285714,3,4,1,5,5,5,5,1,5,5,2
501271,32,76,1,3893999.999999999,9571083.333333332,13465083.33333333,4488361.111111111,1126.771809523809,31.58059047619048,29.99948571428571,172.9576380952381,1,1,1,5,5,1,5,1,5,1,2
501314,32,76,1,2349857.142857143,3475333.333333334,5825190.476190477,1456297.619047619,1501.450178571428,39.88150000000001,29.00510714285714,212.3861964285713,1,4,5,1,5,5,5,1,5,1,2
501375,32,76,1,14539285.71,24820083.33333332,39359369.04761902,9839842.261904756,3147.373214285713,128.0663749999999,90.03678571428568,406.3360535714285,1,1,1,1,1,1,1,1,1,1,2
501408,32,76,1,3752142.857142857,4025208.333333333,7777351.190476191,1944337.797619047,2734.315178571428,75.33545000000002,101.5786785714285,333.3189464285714,2,2,1,5,5,1,5,1,5,5,2
501434,32,76,1,4608257.143,10077000,14685257.14285714,4895085.714285713,2401.913333333332,80.96116666666667,58.49650000000001,358.0810714285715,1,1,1,1,5,1,1,1,5,1,1
501448,32,76,1,4066714.285714285,7623500,11690214.28571428,3896738.095238095,1732.197414965986,77.45641156462588,69.73151701,178.1399523809523,1,1,1,1,5,1,5,1,1,1,1
501449,32,76,1,3714385.714285714,4895000,8609385.714285716,2152346.428571429,2272.730757653061,72.08727296,55.47985204081631,314.6085714285712,1,4,1,5,5,1,5,1,5,1,2
501462,32,76,1,5902585.714285712,10012916.66666667,15915502.38095238,5305167.460317461,2658.587095238095,98.54400952380954,58.51707619047618,351.2271523809523,1,1,1,1,5,1,1,1,5,1,2
501486,32,76,1,3087857.142857143,2651333.333333333,5739190.476190475,1913063.492063491,2294.636904761905,67.60671428571428,45.00042857142857,321.3953333333332,1,2,1,5,5,5,5,1,5,1,1
501488,32,76,1,2478428.571,2106833.333333333,4585261.904761904,1146315.476190476,2307.044987244898,79.27426530612247,69.12593112244896,231.4593571428572,1,1,1,5,5,1,5,1,5,1,2
501493,32,76,1,2761542.857142857,1964833.333333333,4726376.19,1575458.73,1850.613231292517,60.84964626,49.92261564625849,224.3250000000001,1,2,1,5,5,1,5,5,5,1,1
501499,32,76,1,2765571.428571429,2971500.000000001,5737071.429,1912357.142857143,2085.153367346938,61.51463946,47.83504761904761,312.2052381,1,2,1,1,5,5,5,1,5,1,2
501543,32,76,1,6320399.999999999,11766666.66666666,18087066.66666666,6029022.222222222,4258.620414965987,91.00190680272104,52.48247891156461,310.6358761904762,1,1,1,1,5,1,1,1,1,1,1
501550,32,76,1,6862585.714285713,13713666.66666666,20576252.38095238,4115250.476190476,1989.860163265306,65.72967551020407,42.90453878,284.2291571428571,1,2,1,1,5,1,1,1,5,1,3
501575,32,76,1,3600257.142857142,4318916.666666666,7919173.809523809,1583834.761904761,1921.845155102041,67.83116530612241,37.27746897959184,271.3038285714286,1,4,1,5,5,1,5,1,5,5,3
501621,32,76,1,2138571.428571428,1254833.333333333,3393404.761904761,1131134.921,1604.266666666666,52.85857142857143,41.59380952380952,265.5523809523808,1,4,1,5,5,5,5,1,5,1,2
501637,32,76,1,4090714.285714285,3849333.333333332,7940047.619047617,1985011.904761904,2957.894594387754,86.40834795918367,103.5682581632652,365.3261178571428,1,5,1,1,5,5,5,5,5,1,2
501638,32,76,1,6277285.714285716,11600916.66666666,17878202.38095238,3575640.476190476,2271.654979591836,72.63142979591836,71.94933959,266.6149828571428,1,1,1,1,5,1,5,1,5,1,3
501653,32,76,1,2569285.714285714,2206583.333333333,4775869.047619048,1591956.349206349,2401.958571,66.23069048,42.88842857142856,349.8945523809524,3,4,1,5,5,5,5,1,5,5,1
501660,32,76,1,1233000,1406416.666666666,2639416.666666666,1319708.333333333,3078.408571428571,90.26267857,53.8975,453.875,2,2,5,5,5,5,5,5,5,5,0
501665,32,76,1,3667285.714285714,12866999.99999999,16534285.71428571,5511428.571,1053.723971428571,32.16428571428571,20.31905238095238,125.0623999999999,3,4,1,5,5,5,5,1,5,5,1
501668,32,76,1,2779928.571428571,3434916.666666666,6214845.238095237,1553711.309523809,1581.885540816326,56.81726429,47.13685204081632,223.1016642857142,1,1,1,5,5,5,5,1,5,1,2
501682,32,76,1,5158285.714285714,5996416.666666666,11154702.38095238,2230940.476190476,1834.410408163265,56.09270408163265,49.50199387755101,243.4805428571428,1,1,1,1,5,5,5,1,1,1,3
501694,32,76,1,1503428.571,2174750,3678178.571428571,919544.6428571428,1568.877520408162,43.85760408163265,44.77976377551019,226.0291428571428,1,4,1,5,5,5,5,1,5,1,2
501699,32,76,1,3153642.857142857,2719916.666666666,5873559.523809524,1957853.174603174,2855.173571428571,89.51438095238096,76.69866666666668,390.8710476190476,1,2,1,5,5,5,5,1,5,1,1
501724,32,76,1,5142857.142857141,3939666.666666666,9082523.809523808,1816504.761904761,2043.286551020408,74.19563265306122,58.63756530612246,207.4779857142856,1,4,1,5,5,1,5,1,5,5,3
501808,32,76,1,4762285.714285714,7731583.333,12493869.04761904,4164623.015873014,2136.720371428571,66.95721428571429,64.67221429,263.3045714285714,1,1,1,1,5,1,1,1,5,1,1
501823,32,76,1,3354857.142857143,6312083.333333334,9666940.476190476,3222313.492063492,1969.265408163265,62.13570068027213,42.83501360544217,258.9453571428571,1,4,1,5,5,5,5,1,1,1,1
501829,32,76,1,4491428.571428569,5624083.333333333,10115511.9,1685918.651,2698.641343537415,84.54475340136055,51.80856292517005,397.4779761904761,1,4,1,5,5,1,5,1,5,1,4
501902,32,76,1,2292857.142857142,2597999.999999999,4890857.142857141,4890857.142857141,1366.152857142857,64.43428571428572,37.77428571428571,167.6014285714285,2,1,5,5,5,5,5,1,5,5,0
502015,32,76,1,5453142.857142859,7208583.333333333,12661726.19047619,3165431.547619048,2111.505204081632,64.16445153061224,58.78560204081633,291.7053214285714,1,2,1,1,5,1,5,1,5,1,2
502077,32,76,1,1925142.857142857,2320916.666666666,4246059.523809524,2123029.761904762,2757.842244897958,85.75805612244899,66.66322959183672,357.8071428571429,1,4,1,5,5,5,5,1,5,1,0
502109,32,76,1,4316142.857142859,8507266.666666668,12823409.52380952,3205852.380952381,2435.494821428571,64.37723571,53.28956785714285,332.9990035714286,1,1,1,1,5,5,1,1,1,1,2
502129,32,76,1,2738571.428571428,1840000,4578571.428571429,1144642.857142857,1854.405969387755,69.39040816326533,41.78153826530613,275.9770892857143,2,2,1,5,5,5,5,1,5,5,2
502138,32,76,1,6789428.571428571,6266916.666666665,13056345.23809523,4352115.079365079,2735.884455782313,95.28103061224492,77.62257143,365.9096428571428,3,1,1,1,5,1,5,1,5,5,1
502145,32,76,1,9863571.428571424,18399666.66666666,28263238.09523809,9421079.365079364,2470.139142857141,82.37125714,77.65964761904763,301.9237714285715,1,1,1,1,5,1,1,1,1,1,1
502168,32,76,1,2798571.428571429,2802249.999999999,5600821.428571429,1400205.357142857,1984.353061224489,58.09764795918368,49.3177449,276.5930357142856,1,4,1,5,5,1,5,1,5,1,2
502179,32,76,1,4892571.428571428,7676500.000000001,12569071.42857142,3142267.857142857,1854.541096938775,67.28629081632654,43.45228061,267.9748571428571,1,2,1,5,5,1,1,1,1,1,2
502186,32,76,1,2125714.285714285,1331749.999999999,3457464.285714285,1152488.095238095,1984.911870748299,64.84004081632654,56.11607823129251,236.7855238095238,2,4,1,5,5,5,5,1,5,5,1
502194,32,76,1,2547428.571428571,1239833.333333333,3787261.904761904,757452.381,2356.365378,63.55373265306123,41.11043877551021,372.7784857142857,1,4,5,5,5,5,5,1,5,1,3
502210,32,76,1,2652857.142857142,1599000,4251857.142857143,607408.1632653062,1579.844790087463,46.39409271137026,28.26452157434401,206.5009530612244,1,5,1,5,5,5,5,1,5,1,4
502211,32,76,1,4722000,2824833.333333333,7546833.333333333,2515611.111111111,2273.591486394557,90.42610204081632,71.49742176870748,283.8237142857143,2,2,1,5,5,1,5,1,5,5,1
502229,32,76,1,1150714.285714285,1344333.333333333,2495047.619047618,623761.9047619046,1213.467505,37.86930459183673,27.11264183673469,151.6517142857142,1,4,1,5,5,5,5,5,5,1,2
502247,32,76,1,4832142.857142857,4206333.333333333,9038476.19,2259619.047619047,2086.201709183673,58.26030612244898,54.52558673469388,229.9595714285715,1,4,1,5,5,1,5,1,5,1,2
502282,32,76,1,4898571.429,5154416.666666666,10052988.09523809,3350996.031746032,2486.66932,83.21581632653064,49.16170748,366.7214762,1,4,1,5,5,5,5,1,5,1,1
502305,32,76,1,8848285.714285713,13347416.66666666,22195702.38095237,5548925.595238094,2410.804323979592,71.10035714285713,55.73415816326531,355.5126428571429,1,1,1,1,5,1,1,1,1,1,2
502328,32,76,1,2852571.429,1826916.666666666,4679488.095238096,1559829.365079365,2934.706666666666,81.19380952380952,50.28888095238095,457.2911190476188,1,2,1,5,5,5,5,1,5,1,1
502349,32,76,1,5096142.857142855,6764666.666666666,11860809.52380952,2965202.381,2393.190076530612,80.08832142857143,61.70138775510204,303.0147857142856,1,4,1,5,5,1,5,1,5,1,2
502386,32,76,1,2489999.999999999,3269832.999999999,5759832.999999999,1919944.333333333,2362.806238095237,62.39860952380955,44.24701904761904,348.6443000000001,2,1,1,5,5,1,5,1,5,5,1
502406,32,76,1,4431428.571,5408916.666666666,9840345.238095235,1968069.047619047,1794.520273469388,73.05392897959177,43.46843387755102,230.66488,1,4,1,5,5,5,5,1,5,1,1
502433,32,76,1,1534285.714285714,1469666.666666666,3003952.380952381,750988.0952380951,1300.725255,39.72072959183673,44.23316326530611,170.5121071428571,2,2,1,5,5,5,5,1,5,5,2
502436,32,76,1,2598428.571,4968083.333333333,7566511.904761903,1891627.976190475,1410.284579081632,59.62157653061223,44.14324489795917,179.4756785714285,2,4,1,5,5,1,5,1,5,1,2
502488,32,76,1,1394571.428571428,886249.9999999998,2280821.428571428,570205.3571,1974.094719387755,51.95922959183673,42.73007397959183,280.8083928571428,1,4,1,5,5,5,5,5,5,1,0
502518,32,76,1,14660014.28571428,35227583.33333333,49887597.61904762,8314599.603174604,2191.778161904762,68.47388775510204,61.65668197,240.4044285714284,1,1,1,1,1,1,1,1,1,1,4
502570,32,76,1,1075714.285714285,957666.6666666664,2033380.952380951,406676.1904761904,1107.638948979592,24.72424122448979,31.17411591836735,163.2815085714285,1,4,1,5,5,5,5,1,5,5,3
502613,32,76,1,1718571.428571428,2007916.666666666,3726488.095238094,1863244.047619047,1648.438979591837,54.76042857142856,36.48844897959183,243.4350714285712,1,4,1,5,5,5,5,5,5,1,0
502623,32,76,1,5402571.428571428,4676500,10079071.42857142,3359690.476190476,2743.168809523809,102.5825,88.28142857142856,410.6654761904761,1,4,1,5,5,5,5,1,5,1,1
502626,32,76,1,3160285.714285713,4263583.333333333,7423869.047619046,1855967.261904761,1685.026607142857,51.93437499999999,39.35071428571428,232.1429285714285,1,4,1,1,5,5,5,1,5,1,1
502633,32,76,1,3304457.142857141,2253500,5557957.142857141,1389489.285714285,2004.831775510203,78.30063520408164,59.10069387755101,240.5809107142858,1,2,1,5,5,5,5,1,5,1,2
502661,32,76,1,7397571.428571428,11995499.99999999,19393071.42857142,4848267.857142856,2785.420943877551,100.2480102040816,77.63886479591835,316.2993749999999,1,1,1,1,5,1,1,1,1,1,2
502676,32,76,1,2993571.428571429,2246083.333333332,5239654.761904761,1309913.69,1442.3125,47.75226785714286,56.07035714285715,167.9352142857142,1,2,1,5,5,5,5,1,5,1,2
502677,32,76,1,819000,883583.3333333331,1702583.333333333,425645.8333333332,1116.721607142857,32.38678571428571,25.91714285714285,165.7635714285713,2,5,1,5,5,5,5,5,5,5,2
502687,32,76,1,5001857.142857143,5793833.333333334,10795690.47619047,3598563.492063492,2343.250986394557,73.3405068,86.11775510204083,258.9511666666666,1,1,1,1,5,1,5,1,5,1,0
502692,32,76,1,1264285.714285714,1142916.666666666,2407202.380952381,601800.5952380951,1100.059464285714,32.45919642857143,24.28221428571428,179.4764821428571,2,2,1,5,5,5,5,1,5,5,2
502706,32,76,1,2541428.571428571,3116816.666666666,5658245.238095238,5658245.238095238,1915.142857142857,81.23142857142857,76.55142857142857,257.7799999999999,1,4,1,5,5,5,5,1,5,1,0
502716,32,76,1,2469428.571428571,2692749.999999999,5162178.571,1290544.642857142,1491.3425,61.35508928571429,32.56653571428572,239.5406071428571,3,2,1,1,5,5,5,1,1,5,2
502728,32,76,1,2565857.142857143,4734249.999999999,7300107.142857142,3650053.571428571,2209.236198979591,60.45722959183673,57.61011224489794,300.4532357142857,1,4,1,5,5,1,5,5,5,1,1
502742,32,76,1,14821285.71428571,22868333.33333333,37689619.04761904,9422404.762,2136.983099489795,73.28132142857145,50.32152551020408,291.6013214285713,1,2,1,1,5,1,1,1,1,1,0
502743,32,76,1,2064000,1790583.333333332,3854583.333333333,1284861.111111111,1479.44119,51.56883333333333,39.38157142857142,213.9809523809523,1,2,1,5,5,5,1,1,5,1,1
502749,32,76,1,2579571.428571428,3135083.333333333,5714654.761904761,2857327.381,2546.066071,79.84639285714285,46.13499999999999,335.2284643,1,1,1,5,5,5,5,1,5,1,0
502770,32,76,1,5171999.999999998,11573833.33333333,16745833.33333333,4186458.333333332,2431.455969387754,90.12630102040812,52.69784183673469,325.6904642857142,1,2,1,1,5,5,5,1,1,1,2
502860,32,76,1,7900285.714285713,3512666.666666667,11412952.38095238,3804317.46,3302.390102040816,124.6634965986394,94.41371769,366.6129523809524,3,2,1,5,5,5,5,1,5,5,1
502872,32,76,1,2931000,4603083.333,7534083.333,1506816.666666666,1197.204969387754,34.93327265306123,34.45194979591836,142.8252971428571,1,2,1,1,5,1,5,1,5,1,3
502887,32,76,1,3098571.428571429,2869250,5967821.428571429,1989273.809523809,2038.378299319727,54.26545918367348,39.80901360544218,330.3180714285715,2,4,1,5,5,5,5,1,5,5,2
502891,32,76,1,3936428.571428571,5580166.666666668,9516595.238,4758297.619,2924.752244897958,88.95359184,69.78369387755102,388.5928571,1,1,1,1,5,5,1,1,5,1,0
502913,32,76,1,1029857.142857143,1002916.666666666,2032773.809523809,1016386.904761904,2248.220051020407,58.04815306,45.88248979591836,356.1438928571428,3,2,1,5,5,5,5,5,5,1,0
503001,32,76,1,7970142.857142855,12618550,20588692.85714285,3431448.809523809,2206.752789115646,80.02509523809526,81.79485374,270.5362619047618,1,4,1,1,5,1,1,1,1,1,3
503002,32,76,1,6489428.571428572,7980333.333,14469761.9,3617440.476190475,2597.775484693877,86.92737244897953,106.7099336734693,273.2057142857142,1,1,1,5,5,1,1,5,5,1,2
503035,32,76,1,1720800,1140666.666666666,2861466.666666667,953822.2222222224,1631.217874149659,51.99636054421771,51.22978231292518,182.2768095238094,2,2,5,5,5,5,1,5,5,1,1
503097,32,76,1,2213142.857142857,1777583.333333333,3990726.190476191,997681.5476190478,2162.230956632652,56.13645153061223,44.47074234693874,297.6777678571428,3,4,1,5,5,5,5,1,5,1,2
503116,32,76,1,2963999.999999999,1779583.333333333,4743583.333333333,948716.6666666666,1816.503933,48.24619510204081,39.57174775510203,302.7737428571427,1,4,1,5,5,5,5,1,5,1,2
503123,32,76,1,2790428.571,2490666.666666666,5281095.238095236,880182.5396825395,1785.93119,48.31136904761903,34.59763095238096,253.0278333333333,2,2,1,5,5,5,5,1,5,1,3
503178,32,76,1,1858842.857142857,1819666.666666666,3678509.523809523,1226169.841269841,1218.742619047618,43.37825238095238,32.10152857142856,171.5893571428571,3,1,1,5,5,5,5,1,5,1,1
503187,32,76,1,7319999.999999999,11550499.99999999,18870499.99999999,4717624.999999999,2553.086862244897,91.09646173469388,64.54373469387755,319.0977321428571,1,1,1,1,5,1,1,1,5,1,2
503201,32,76,1,4246705.714285714,2097333.333333333,6344039.047619047,1586009.761904761,2270.641071428571,66.92316071428571,55.82135714285713,232.3221249999999,2,4,1,5,5,5,5,1,5,5,2
503202,32,76,1,5501999.999999999,4464833.333333333,9966833.333333332,2491708.333333333,2709.860625,97.96133929,54.36749999999997,397.1866249999997,1,4,1,5,5,5,5,1,5,1,1
503204,32,76,1,10104428.57142857,6275416.666666664,16379845.23809524,4094961.31,3993.966428571428,164.3019642857142,64.78964285714285,610.8330357142856,1,2,1,5,5,5,5,1,5,1,2
503241,32,76,1,4199571.428571427,6165583.333333333,10365154.76190476,1727525.793650793,1683.300221088435,48.01562244897961,39.86407823,237.8045238095237,3,4,1,1,5,5,1,1,1,1,2
503252,32,76,1,5785714.285714285,6405499.999999998,12191214.28571428,4063738.095238094,2835.773367346939,103.3308829931973,78.59925986394559,302.1381857142856,1,1,1,1,5,1,1,1,5,1,1
503294,32,76,1,3695142.857142858,3097416.666666666,6792559.523809524,1698139.880952381,1851.115522959183,62.38142602040816,38.16110969387754,250.4719999999999,1,4,1,5,5,5,5,1,5,5,2
503386,32,76,1,4261671.428571428,4307416.666666666,8569088.095238095,2142272.023809523,2334.314604591837,69.27709948979592,62.14900765306121,330.6702142857142,1,4,1,5,5,1,5,1,5,1,2
503509,32,76,1,2295428.571428571,2532750,4828178.571428572,1207044.642857143,1681.092142857142,44.89496428571427,62.12217857142857,173.7999999999999,1,4,1,5,5,5,1,1,5,5,2
503656,32,76,1,1797857.142857142,1844166.666666666,3642023.809523809,1214007.936507936,1543.73619,45.99488095238096,56.81119047619046,160.4483333333333,3,2,1,5,5,5,5,1,5,5,1
503692,32,76,1,4088785.714285713,2360083.333333333,6448869.047619047,1612217.261904761,2742.589821,66.66582142857143,68.53501785714283,391.9370357142856,1,4,1,5,5,5,5,1,5,1,2
503710,32,76,1,2288571.428571428,1677999.999999999,3966571.428571427,793314.2857142854,1439.237142857142,45.43114285714285,26.38028571428571,223.0574285714285,1,5,5,5,5,5,5,1,5,1,4
503711,32,76,1,2418428.571,3096166.666666666,5514595.238095236,1838198.412698412,2193.184557823129,76.29639455782312,66.77482993197277,238.4489047619047,3,2,1,5,5,5,5,1,5,5,1
503724,32,76,1,2128285.714285714,5039333.333333333,7167619.047619048,2389206.349206349,2005.242891156462,57.21676870748301,36.30013605442177,292.3925952380951,1,4,1,5,5,1,1,1,5,1,1
503726,32,76,1,2297142.857142857,2973166.666666666,5270309.523809524,1317577.380952381,1603.768507653061,47.40555867346938,38.71178061224488,205.0566607142856,1,4,1,5,5,1,5,1,5,1,2
503732,32,76,1,2108571.428571428,5451083.333333334,7559654.761904763,3779827.380952381,2333.646102040816,64.75564897959183,45.52127959183673,301.9957142857143,1,4,1,1,1,5,5,1,5,1,1
503749,32,76,1,1491857.142857143,3281999.999999999,4773857.142857142,2386928.571428571,1638.775357142856,56.75785714285715,29.54082142857143,177.4954642857142,1,3,1,1,5,5,5,1,5,1,0
503751,32,76,1,1427142.857142857,2292166.666666666,3719309.523809524,929827.3809523808,1659.421673469387,40.30017755102043,26.28282602040817,259.9617142857142,1,2,5,5,5,1,1,1,5,1,2
503876,32,76,1,2272714.285714286,5678083.333333332,7950797.619047618,1590159.523809523,1373.967385714285,40.55376571428571,31.65592,184.2456142857142,1,4,1,5,5,5,5,1,1,1,2
503938,32,76,1,3706714.285714284,2340416.666666666,6047130.952380951,1511782.738095237,2276.991633,63.58750510204081,54.79395918367347,341.3704642857142,3,2,1,5,5,5,5,5,5,5,2
503951,32,76,1,2177142.857142857,1793833.333333333,3970976.19,1323658.73,2356.596639455782,80.01889931972792,41.15331496598639,342.0322619047619,1,4,1,5,5,5,5,1,5,1,1
503957,32,76,1,6296142.857142854,15727900,22024042.85714285,7341347.619047618,3069.283809523809,102.6801095238095,58.61798571428571,379.5653238095238,1,1,1,1,5,1,1,1,1,1,1
504061,32,76,1,3428142.857142857,3293075.000000001,6721217.857142858,2240405.952380952,2486.510278911564,72.83130068,70.60792381,324.2768095238095,2,1,1,1,5,1,1,1,1,5,1
504062,32,76,1,9035571.428571427,47756700.00000001,56792271.42857144,11358454.28571428,2009.7608,58.72794,54.33725714285714,274.4434885714286,1,4,1,1,1,1,1,1,1,1,2
504069,32,76,1,2566285.714285714,1199416.666666666,3765702.381,627617.0634920634,2083.713136054422,59.49787959,41.93672517006802,338.2593119047619,1,4,1,5,5,5,5,5,5,1,4
504097,32,76,1,1369714.285714285,3103666.666666666,4473380.952380952,2236690.476190476,2291.550153061224,78.18706632653063,51.58621938775509,264.4968214285713,1,4,1,1,5,5,5,5,5,1,0
504108,32,76,1,2067000,2415916.666666666,4482916.666666666,2241458.333333333,2453.713602040815,110.0750204081632,47.16047245,325.9339857142857,1,4,1,5,5,5,5,1,5,1,0
504113,32,76,1,8974285.714285715,10365333.33333333,19339619.04761904,3867923.809523808,2235.192591836735,68.11198367,56.10255714285714,304.9401142857142,1,2,1,1,5,1,1,1,1,1,3
504116,32,76,1,5833714.285714285,13479499.99999999,19313214.28571428,3862642.857142856,1982.760816,64.52557142857142,41.64392653061224,256.6438571428572,1,2,1,5,5,1,1,1,5,1,3
504117,32,76,1,6115714.285714283,10657500,16773214.28571428,4193303.571,2390.781096938776,85.89428571428572,88.36206378,273.1138928571429,1,4,1,5,5,1,5,1,1,1,2
504131,32,76,1,2855357.142857143,2973500.000000002,5828857.142857146,1457214.285714286,1933.104439,55.33153061224489,61.48471938775509,258.1428571428571,3,4,1,5,5,1,5,1,5,5,2
504138,32,76,1,2536714.285714285,2401916.666666666,4938630.952380951,1234657.738095237,2117.974999999999,75.578125,46.64846428571428,263.7828928571427,2,4,1,5,5,1,5,1,5,5,2
